||Sütunlar|
Satırlar||İbbs-Düzey1, İbbs-Düzey2,  İl Ve İlçe Nüfusları|
||Ölçüm bazında|
|||
|||
|Kırşehir-40|222707.0|
|Kocaeli-41|1722795.0|
|Konya-42|2108808.0|
|Kütahya-43|571554.0|
|Malatya-44|769544.0|
|Manisa-45|1367905.0|
|Mardin-47|788996.0|
|Mersin-33|1727255.0|
|Muğla-48|894509.0|
|Muş-49|411216.0|
|Nevşehir-50|286250.0|
|Niğde-51|343898.0|
|Ordu-52|724268.0|
|Osmaniye-80|506807.0|
|Rize-53|329779.0|
|Sakarya-54|932706.0|
|Samsun-55|1269989.0|
|Şanlıurfa-63|1845667.0|
|Siirt-56|318366.0|
|Sinop-57|204526.0|
|Şırnak-73|488966.0|
|Sivas-58|623116.0|
|Tekirdağ-59|906732.0|
|Tokat-60|597920.0|
|Trabzon-61|766782.0|
|Tunceli-62|86527.0|
|Uşak-64|349459.0|
|Van-65|1085542.0|
|Yalova-77|226514.0|
|Yozgat-66|432560.0|
|Zonguldak-67|598796.0|
2015|Adana-1|2183167.0|
|Adıyaman-2|602774.0|
|Afyonkarahisar-3|709015.0|
|Ağrı-4|547210.0|
|Aksaray-68|386514.0|
|Amasya-5|322167.0|
|Ankara-6|5270575.0|
|Antalya-7|2288456.0|
|Ardahan-75|99265.0|
|Artvin-8|168370.0|
|Aydın-9|1053506.0|
|Balıkesir-10|1186688.0|
|Bartın-74|190708.0|
|Batman-72|566633.0|
|Bayburt-69|78550.0|
|Bilecik-11|212361.0|
|Bingöl-12|267184.0|
|Bitlis-13|340449.0|
|Bolu-14|291095.0|
|Burdur-15|258339.0|
|Bursa-16|2842547.0|
|Çanakkale-17|513341.0|
|Çankırı-18|180945.0|
|Çorum-19|525180.0|
|Denizli-20|993442.0|
|Diyarbakır-21|1654196.0|
|Düzce-81|360388.0|
|Edirne-22|402537.0|
|Elazığ-23|574304.0|
|Erzincan-24|222918.0|
|Erzurum-25|762321.0|
|Eskişehir-26|826716.0|
|Gaziantep-27|1931836.0|
|Giresun-28|426686.0|
